Date,Open,High,Low,Close*,Adj Close**,SPY Return,Volume
8-Jan-59,55.4,55.4,55.4,55.4,55.4,0.929%,"4,030,000"
9-Jan-59,55.77,55.77,55.77,55.77,55.77,0.668%,"4,760,000"
12-Jan-59,55.78,55.78,55.78,55.78,55.78,0.018%,"4,320,000"
13-Jan-59,55.47,55.47,55.47,55.47,55.47,-0.556%,"3,790,000"
14-Jan-59,55.62,55.62,55.62,55.62,55.62,0.270%,"4,090,000"
15-Jan-59,55.83,55.83,55.83,55.83,55.83,0.378%,"4,500,000"
16-Jan-59,55.81,55.81,55.81,55.81,55.81,-0.036%,"4,300,000"
19-Jan-59,55.68,55.68,55.68,55.68,55.68,-0.233%,"3,840,000"
20-Jan-59,55.72,55.72,55.72,55.72,55.72,0.072%,"3,680,000"
21-Jan-59,56.04,56.04,56.04,56.04,56.04,0.574%,"3,940,000"
22-Jan-59,55.97,55.97,55.97,55.97,55.97,-0.125%,"4,250,000"
23-Jan-59,56,56,56,56,56,0.054%,"3,600,000"
26-Jan-59,55.77,55.77,55.77,55.77,55.77,-0.411%,"3,980,000"
27-Jan-59,55.78,55.78,55.78,55.78,55.78,0.018%,"3,480,000"
28-Jan-59,55.16,55.16,55.16,55.16,55.16,-1.112%,"4,190,000"
29-Jan-59,55.2,55.2,55.2,55.2,55.2,0.073%,"3,470,000"
30-Jan-59,55.45,55.45,55.45,55.45,55.45,0.453%,"3,600,000"
2-Feb-59,55.21,55.21,55.21,55.21,55.21,-0.433%,"3,610,000"
3-Feb-59,55.28,55.28,55.28,55.28,55.28,0.127%,"3,220,000"
4-Feb-59,55.06,55.06,55.06,55.06,55.06,-0.398%,"3,170,000"
5-Feb-59,54.81,54.81,54.81,54.81,54.81,-0.454%,"3,140,000"
6-Feb-59,54.37,54.37,54.37,54.37,54.37,-0.803%,"3,010,000"
9-Feb-59,53.58,53.58,53.58,53.58,53.58,-1.453%,"3,130,000"
10-Feb-59,54.32,54.32,54.32,54.32,54.32,1.381%,"2,960,000"
11-Feb-59,54.35,54.35,54.35,54.35,54.35,0.055%,"3,000,000"
12-Feb-59,54,54,54,54,54,-0.644%,"2,630,000"
13-Feb-59,54.42,54.42,54.42,54.42,54.42,0.778%,"3,070,000"
16-Feb-59,54.5,54.5,54.5,54.5,54.5,0.147%,"3,480,000"
17-Feb-59,54.29,54.29,54.29,54.29,54.29,-0.385%,"3,190,000"
18-Feb-59,54.3,54.3,54.3,54.3,54.3,0.018%,"3,480,000"
19-Feb-59,55.5,55.5,55.5,55.5,55.5,2.210%,"4,160,000"
20-Feb-59,55.52,55.52,55.52,55.52,55.52,0.036%,"4,190,000"
24-Feb-59,55.48,55.48,55.48,55.48,55.48,-0.072%,"4,340,000"
25-Feb-59,55.24,55.24,55.24,55.24,55.24,-0.433%,"3,780,000"
26-Feb-59,55.34,55.34,55.34,55.34,55.34,0.181%,"3,930,000"
27-Feb-59,55.41,55.41,55.41,55.41,55.41,0.126%,"4,300,000"
2-Mar-59,55.73,55.73,55.73,55.73,55.73,0.578%,"4,210,000"
3-Mar-59,56.25,56.25,56.25,56.25,56.25,0.933%,"4,790,000"
4-Mar-59,56.35,56.35,56.35,56.35,56.35,0.178%,"4,150,000"
5-Mar-59,56.43,56.43,56.43,56.43,56.43,0.142%,"3,930,000"
6-Mar-59,56.21,56.21,56.21,56.21,56.21,-0.390%,"3,930,000"
9-Mar-59,56.15,56.15,56.15,56.15,56.15,-0.107%,"3,530,000"
10-Mar-59,56.31,56.31,56.31,56.31,56.31,0.285%,"3,920,000"
11-Mar-59,56.35,56.35,56.35,56.35,56.35,0.071%,"4,160,000"
12-Mar-59,56.6,56.6,56.6,56.6,56.6,0.444%,"4,690,000"
13-Mar-59,56.67,56.67,56.67,56.67,56.67,0.124%,"4,880,000"
16-Mar-59,56.06,56.06,56.06,56.06,56.06,-1.076%,"4,420,000"
17-Mar-59,56.52,56.52,56.52,56.52,56.52,0.821%,"4,730,000"
18-Mar-59,56.39,56.39,56.39,56.39,56.39,-0.230%,"4,530,000"
19-Mar-59,56.34,56.34,56.34,56.34,56.34,-0.089%,"4,150,000"
20-Mar-59,56.39,56.39,56.39,56.39,56.39,0.089%,"3,770,000"
23-Mar-59,55.87,55.87,55.87,55.87,55.87,-0.922%,"3,700,000"
24-Mar-59,55.96,55.96,55.96,55.96,55.96,0.161%,"3,000,000"
25-Mar-59,55.88,55.88,55.88,55.88,55.88,-0.143%,"3,280,000"
26-Mar-59,55.76,55.76,55.76,55.76,55.76,-0.215%,"2,900,000"
30-Mar-59,55.45,55.45,55.45,55.45,55.45,-0.556%,"2,940,000"
31-Mar-59,55.44,55.44,55.44,55.44,55.44,-0.018%,"2,820,000"
1-Apr-59,55.69,55.69,55.69,55.69,55.69,0.451%,"2,980,000"
2-Apr-59,56,56,56,56,56,0.557%,"3,220,000"
3-Apr-59,56.44,56.44,56.44,56.44,56.44,0.786%,"3,680,000"
6-Apr-59,56.6,56.6,56.6,56.6,56.6,0.283%,"3,510,000"
7-Apr-59,56.48,56.48,56.48,56.48,56.48,-0.212%,"3,020,000"
8-Apr-59,56.21,56.21,56.21,56.21,56.21,-0.478%,"3,260,000"
9-Apr-59,56.17,56.17,56.17,56.17,56.17,-0.071%,"2,830,000"
10-Apr-59,56.22,56.22,56.22,56.22,56.22,0.089%,"3,000,000"
13-Apr-59,56.43,56.43,56.43,56.43,56.43,0.374%,"3,140,000"
14-Apr-59,56.71,56.71,56.71,56.71,56.71,0.496%,"3,320,000"
15-Apr-59,56.96,56.96,56.96,56.96,56.96,0.441%,"3,680,000"
16-Apr-59,57.43,57.43,57.43,57.43,57.43,0.825%,"3,790,000"
17-Apr-59,57.92,57.92,57.92,57.92,57.92,0.853%,"3,870,000"
20-Apr-59,58.17,58.17,58.17,58.17,58.17,0.432%,"3,610,000"
21-Apr-59,58.11,58.11,58.11,58.11,58.11,-0.103%,"3,650,000"
22-Apr-59,57.73,57.73,57.73,57.73,57.73,-0.654%,"3,430,000"
23-Apr-59,57.6,57.6,57.6,57.6,57.6,-0.225%,"3,310,000"
24-Apr-59,57.96,57.96,57.96,57.96,57.96,0.625%,"3,790,000"
27-Apr-59,58.14,58.14,58.14,58.14,58.14,0.311%,"3,850,000"
28-Apr-59,57.92,57.92,57.92,57.92,57.92,-0.378%,"3,920,000"
29-Apr-59,57.69,57.69,57.69,57.69,57.69,-0.397%,"3,470,000"
30-Apr-59,57.59,57.59,57.59,57.59,57.59,-0.173%,"3,510,000"
1-May-59,57.65,57.65,57.65,57.65,57.65,0.104%,"3,020,000"
4-May-59,57.65,57.65,57.65,57.65,57.65,0.000%,"3,060,000"
5-May-59,57.75,57.75,57.75,57.75,57.75,0.173%,"3,360,000"
6-May-59,57.61,57.61,57.61,57.61,57.61,-0.242%,"4,110,000"
7-May-59,56.88,56.88,56.88,56.88,56.88,-1.267%,"4,530,000"
8-May-59,57.32,57.32,57.32,57.32,57.32,0.774%,"3,930,000"
11-May-59,57.96,57.96,57.96,57.96,57.96,1.117%,"3,860,000"
12-May-59,57.96,57.96,57.96,57.96,57.96,0.000%,"3,550,000"
13-May-59,57.97,57.97,57.97,57.97,57.97,0.017%,"3,540,000"
14-May-59,58.37,58.37,58.37,58.37,58.37,0.690%,"3,660,000"
15-May-59,58.16,58.16,58.16,58.16,58.16,-0.360%,"3,510,000"
18-May-59,58.15,58.15,58.15,58.15,58.15,-0.017%,"2,970,000"
19-May-59,58.32,58.32,58.32,58.32,58.32,0.292%,"3,170,000"
20-May-59,58.09,58.09,58.09,58.09,58.09,-0.394%,"3,550,000"
21-May-59,58.14,58.14,58.14,58.14,58.14,0.086%,"3,230,000"
22-May-59,58.33,58.33,58.33,58.33,58.33,0.327%,"3,030,000"
25-May-59,58.18,58.18,58.18,58.18,58.18,-0.257%,"3,260,000"
26-May-59,58.09,58.09,58.09,58.09,58.09,-0.155%,"2,910,000"
27-May-59,58.19,58.19,58.19,58.19,58.19,0.172%,"2,940,000"
28-May-59,58.39,58.39,58.39,58.39,58.39,0.344%,"2,970,000"
29-May-59,58.68,58.68,58.68,58.68,58.68,0.497%,"2,790,000"
1-Jun-59,58.63,58.63,58.63,58.63,58.63,-0.085%,"2,730,000"
2-Jun-59,58.23,58.23,58.23,58.23,58.23,-0.682%,"3,120,000"
3-Jun-59,58.25,58.25,58.25,58.25,58.25,0.034%,"2,910,000"
4-Jun-59,57.63,57.63,57.63,57.63,57.63,-1.064%,"3,210,000"
5-Jun-59,57.51,57.51,57.51,57.51,57.51,-0.208%,"2,800,000"
8-Jun-59,56.76,56.76,56.76,56.76,56.76,-1.304%,"2,970,000"
9-Jun-59,56.36,56.36,56.36,56.36,56.36,-0.705%,"3,490,000"
10-Jun-59,57.19,57.19,57.19,57.19,57.19,1.473%,"3,310,000"
11-Jun-59,57.25,57.25,57.25,57.25,57.25,0.105%,"3,120,000"
12-Jun-59,57.29,57.29,57.29,57.29,57.29,0.070%,"2,580,000"
15-Jun-59,56.99,56.99,56.99,56.99,56.99,-0.524%,"2,410,000"
16-Jun-59,56.56,56.56,56.56,56.56,56.56,-0.755%,"2,440,000"
17-Jun-59,57.09,57.09,57.09,57.09,57.09,0.937%,"2,850,000"
18-Jun-59,57.05,57.05,57.05,57.05,57.05,-0.070%,"3,150,000"
19-Jun-59,57.13,57.13,57.13,57.13,57.13,0.140%,"2,260,000"
22-Jun-59,57.13,57.13,57.13,57.13,57.13,0.000%,"2,630,000"
23-Jun-59,57.12,57.12,57.12,57.12,57.12,-0.018%,"2,600,000"
24-Jun-59,57.41,57.41,57.41,57.41,57.41,0.508%,"3,180,000"
25-Jun-59,57.73,57.73,57.73,57.73,57.73,0.557%,"3,250,000"
26-Jun-59,57.98,57.98,57.98,57.98,57.98,0.433%,"3,100,000"
29-Jun-59,58.37,58.37,58.37,58.37,58.37,0.673%,"3,000,000"
30-Jun-59,58.47,58.47,58.47,58.47,58.47,0.171%,"3,200,000"
1-Jul-59,58.97,58.97,58.97,58.97,58.97,0.855%,"3,150,000"
2-Jul-59,59.28,59.28,59.28,59.28,59.28,0.526%,"3,610,000"
6-Jul-59,59.65,59.65,59.65,59.65,59.65,0.624%,"3,720,000"
7-Jul-59,60.01,60.01,60.01,60.01,60.01,0.604%,"3,840,000"
8-Jul-59,60.03,60.03,60.03,60.03,60.03,0.033%,"4,010,000"
9-Jul-59,59.97,59.97,59.97,59.97,59.97,-0.100%,"3,560,000"
10-Jul-59,59.91,59.91,59.91,59.91,59.91,-0.100%,"3,600,000"
13-Jul-59,59.41,59.41,59.41,59.41,59.41,-0.835%,"3,360,000"
14-Jul-59,59.55,59.55,59.55,59.55,59.55,0.236%,"3,230,000"
15-Jul-59,59.59,59.59,59.59,59.59,59.59,0.067%,"3,280,000"
16-Jul-59,59.41,59.41,59.41,59.41,59.41,-0.302%,"3,170,000"
17-Jul-59,59.19,59.19,59.19,59.19,59.19,-0.370%,"2,510,000"
20-Jul-59,58.91,58.91,58.91,58.91,58.91,-0.473%,"2,500,000"
21-Jul-59,59.41,59.41,59.41,59.41,59.41,0.849%,"2,950,000"
22-Jul-59,59.61,59.61,59.61,59.61,59.61,0.337%,"3,310,000"
23-Jul-59,59.67,59.67,59.67,59.67,59.67,0.101%,"3,310,000"
24-Jul-59,59.65,59.65,59.65,59.65,59.65,-0.034%,"2,720,000"
27-Jul-59,60.02,60.02,60.02,60.02,60.02,0.620%,"2,910,000"
28-Jul-59,60.32,60.32,60.32,60.32,60.32,0.500%,"3,190,000"
29-Jul-59,60.62,60.62,60.62,60.62,60.62,0.497%,"3,460,000"
30-Jul-59,60.5,60.5,60.5,60.5,60.5,-0.198%,"3,240,000"
31-Jul-59,60.51,60.51,60.51,60.51,60.51,0.017%,"2,270,000"
3-Aug-59,60.71,60.71,60.71,60.71,60.71,0.331%,"2,410,000"
4-Aug-59,60.61,60.61,60.61,60.61,60.61,-0.165%,"2,530,000"
5-Aug-59,60.3,60.3,60.3,60.3,60.3,-0.511%,"2,630,000"
6-Aug-59,60.24,60.24,60.24,60.24,60.24,-0.100%,"2,610,000"
7-Aug-59,59.87,59.87,59.87,59.87,59.87,-0.614%,"2,580,000"
10-Aug-59,58.62,58.62,58.62,58.62,58.62,-2.088%,"4,190,000"
11-Aug-59,59.39,59.39,59.39,59.39,59.39,1.314%,"2,980,000"
12-Aug-59,59.25,59.25,59.25,59.25,59.25,-0.236%,"2,700,000"
13-Aug-59,59.15,59.15,59.15,59.15,59.15,-0.169%,"2,020,000"
14-Aug-59,59.29,59.29,59.29,59.29,59.29,0.237%,"1,990,000"
17-Aug-59,59.17,59.17,59.17,59.17,59.17,-0.202%,"1,980,000"
18-Aug-59,58.62,58.62,58.62,58.62,58.62,-0.930%,"2,280,000"
19-Aug-59,58.27,58.27,58.27,58.27,58.27,-0.597%,"3,050,000"
20-Aug-59,59.14,59.14,59.14,59.14,59.14,1.493%,"2,450,000"
21-Aug-59,59.08,59.08,59.08,59.08,59.08,-0.101%,"2,000,000"
24-Aug-59,58.87,58.87,58.87,58.87,58.87,-0.355%,"1,860,000"
25-Aug-59,58.99,58.99,58.99,58.99,58.99,0.204%,"1,960,000"
26-Aug-59,59.07,59.07,59.07,59.07,59.07,0.136%,"2,210,000"
27-Aug-59,59.58,59.58,59.58,59.58,59.58,0.863%,"2,550,000"
28-Aug-59,59.6,59.6,59.6,59.6,59.6,0.034%,"1,930,000"
31-Aug-59,59.6,59.6,59.6,59.6,59.6,0.000%,"2,140,000"
1-Sep-59,58.87,58.87,58.87,58.87,58.87,-1.225%,"2,430,000"
2-Sep-59,58.92,58.92,58.92,58.92,58.92,0.085%,"2,370,000"
3-Sep-59,58.26,58.26,58.26,58.26,58.26,-1.120%,"2,330,000"
4-Sep-59,58.54,58.54,58.54,58.54,58.54,0.481%,"2,300,000"
8-Sep-59,57.7,57.7,57.7,57.7,57.7,-1.435%,"2,940,000"
9-Sep-59,57.29,57.29,57.29,57.29,57.29,-0.711%,"3,030,000"
10-Sep-59,56.99,56.99,56.99,56.99,56.99,-0.524%,"2,520,000"
11-Sep-59,57.41,57.41,57.41,57.41,57.41,0.737%,"2,640,000"
14-Sep-59,56.99,56.99,56.99,56.99,56.99,-0.732%,"2,590,000"
15-Sep-59,56.68,56.68,56.68,56.68,56.68,-0.544%,"2,830,000"
16-Sep-59,56.72,56.72,56.72,56.72,56.72,0.071%,"2,180,000"
17-Sep-59,56.41,56.41,56.41,56.41,56.41,-0.547%,"2,090,000"
18-Sep-59,56.19,56.19,56.19,56.19,56.19,-0.390%,"2,530,000"
21-Sep-59,55.27,55.27,55.27,55.27,55.27,-1.637%,"3,240,000"
22-Sep-59,55.14,55.14,55.14,55.14,55.14,-0.235%,"3,000,000"
23-Sep-59,55.82,55.82,55.82,55.82,55.82,1.233%,"3,010,000"
24-Sep-59,56.78,56.78,56.78,56.78,56.78,1.720%,"3,480,000"
25-Sep-59,56.73,56.73,56.73,56.73,56.73,-0.088%,"3,280,000"
28-Sep-59,57.15,57.15,57.15,57.15,57.15,0.740%,"2,640,000"
29-Sep-59,57.51,57.51,57.51,57.51,57.51,0.630%,"3,220,000"
30-Sep-59,56.88,56.88,56.88,56.88,56.88,-1.095%,"2,850,000"
1-Oct-59,56.94,56.94,56.94,56.94,56.94,0.105%,"2,660,000"
2-Oct-59,57.2,57.2,57.2,57.2,57.2,0.457%,"2,270,000"
5-Oct-59,57.14,57.14,57.14,57.14,57.14,-0.105%,"2,100,000"
6-Oct-59,57.09,57.09,57.09,57.09,57.09,-0.088%,"2,330,000"
7-Oct-59,56.94,56.94,56.94,56.94,56.94,-0.263%,"2,380,000"
8-Oct-59,56.81,56.81,56.81,56.81,56.81,-0.228%,"2,510,000"
9-Oct-59,57,57,57,57,57,0.334%,"2,540,000"
12-Oct-59,57.32,57.32,57.32,57.32,57.32,0.561%,"1,750,000"
13-Oct-59,57.16,57.16,57.16,57.16,57.16,-0.279%,"2,530,000"
14-Oct-59,56.71,56.71,56.71,56.71,56.71,-0.787%,"2,320,000"
15-Oct-59,56.87,56.87,56.87,56.87,56.87,0.282%,"2,190,000"
16-Oct-59,57.33,57.33,57.33,57.33,57.33,0.809%,"2,760,000"
19-Oct-59,57.01,57.01,57.01,57.01,57.01,-0.558%,"2,470,000"
20-Oct-59,56.66,56.66,56.66,56.66,56.66,-0.614%,"2,740,000"
21-Oct-59,56.55,56.55,56.55,56.55,56.55,-0.194%,"2,730,000"
22-Oct-59,56,56,56,56,56,-0.973%,"3,060,000"
23-Oct-59,56.56,56.56,56.56,56.56,56.56,1.000%,"2,880,000"
26-Oct-59,56.94,56.94,56.94,56.94,56.94,0.672%,"3,580,000"
27-Oct-59,57.42,57.42,57.42,57.42,57.42,0.843%,"4,160,000"
28-Oct-59,57.46,57.46,57.46,57.46,57.46,0.070%,"3,920,000"
29-Oct-59,57.41,57.41,57.41,57.41,57.41,-0.087%,"3,890,000"
30-Oct-59,57.52,57.52,57.52,57.52,57.52,0.192%,"3,560,000"
2-Nov-59,57.41,57.41,57.41,57.41,57.41,-0.191%,"3,320,000"
4-Nov-59,57.26,57.26,57.26,57.26,57.26,-0.261%,"3,940,000"
5-Nov-59,57.32,57.32,57.32,57.32,57.32,0.105%,"3,170,000"
6-Nov-59,57.6,57.6,57.6,57.6,57.6,0.488%,"3,450,000"
9-Nov-59,57.5,57.5,57.5,57.5,57.5,-0.174%,"3,700,000"
10-Nov-59,57.48,57.48,57.48,57.48,57.48,-0.035%,"3,020,000"
11-Nov-59,57.49,57.49,57.49,57.49,57.49,0.017%,"2,820,000"
12-Nov-59,57.17,57.17,57.17,57.17,57.17,-0.557%,"3,600,000"
13-Nov-59,56.85,56.85,56.85,56.85,56.85,-0.560%,"3,050,000"
16-Nov-59,56.22,56.22,56.22,56.22,56.22,-1.108%,"3,710,000"
17-Nov-59,56.38,56.38,56.38,56.38,56.38,0.285%,"3,570,000"
18-Nov-59,56.99,56.99,56.99,56.99,56.99,1.082%,"3,660,000"
19-Nov-59,56.94,56.94,56.94,56.94,56.94,-0.088%,"3,230,000"
20-Nov-59,56.97,56.97,56.97,56.97,56.97,0.053%,"2,960,000"
23-Nov-59,57.08,57.08,57.08,57.08,57.08,0.193%,"3,400,000"
24-Nov-59,57.35,57.35,57.35,57.35,57.35,0.473%,"3,650,000"
25-Nov-59,57.44,57.44,57.44,57.44,57.44,0.157%,"3,550,000"
27-Nov-59,57.7,57.7,57.7,57.7,57.7,0.453%,"3,030,000"
30-Nov-59,58.28,58.28,58.28,58.28,58.28,1.005%,"3,670,000"
1-Dec-59,58.7,58.7,58.7,58.7,58.7,0.721%,"3,990,000"
2-Dec-59,58.6,58.6,58.6,58.6,58.6,-0.170%,"3,490,000"
3-Dec-59,58.73,58.73,58.73,58.73,58.73,0.222%,"3,280,000"
4-Dec-59,58.85,58.85,58.85,58.85,58.85,0.204%,"3,590,000"
7-Dec-59,58.96,58.96,58.96,58.96,58.96,0.187%,"3,620,000"
8-Dec-59,59.34,59.34,59.34,59.34,59.34,0.645%,"3,870,000"
9-Dec-59,58.97,58.97,58.97,58.97,58.97,-0.624%,"3,430,000"
10-Dec-59,59.02,59.02,59.02,59.02,59.02,0.085%,"3,170,000"
11-Dec-59,58.88,58.88,58.88,58.88,58.88,-0.237%,"2,910,000"
14-Dec-59,59.04,59.04,59.04,59.04,59.04,0.272%,"3,100,000"
15-Dec-59,58.9,58.9,58.9,58.9,58.9,-0.237%,"3,450,000"
16-Dec-59,58.97,58.97,58.97,58.97,58.97,0.119%,"3,270,000"
17-Dec-59,58.86,58.86,58.86,58.86,58.86,-0.187%,"3,040,000"
18-Dec-59,59.14,59.14,59.14,59.14,59.14,0.476%,"3,230,000"
21-Dec-59,59.21,59.21,59.21,59.21,59.21,0.118%,"3,290,000"
22-Dec-59,59.14,59.14,59.14,59.14,59.14,-0.118%,"2,930,000"
23-Dec-59,58.96,58.96,58.96,58.96,58.96,-0.304%,"2,890,000"
24-Dec-59,59,59,59,59,59,0.068%,"2,320,000"
28-Dec-59,58.98,58.98,58.98,58.98,58.98,-0.034%,"2,830,000"
29-Dec-59,59.3,59.3,59.3,59.3,59.3,0.543%,"3,020,000"
30-Dec-59,59.77,59.77,59.77,59.77,59.77,0.793%,"3,680,000"
31-Dec-59,59.89,59.89,59.89,59.89,59.89,0.201%,"3,810,000"
4-Jan-60,59.91,59.91,59.91,59.91,59.91,0.033%,"3,990,000"
5-Jan-60,60.39,60.39,60.39,60.39,60.39,0.801%,"3,710,000"
6-Jan-60,60.13,60.13,60.13,60.13,60.13,-0.431%,"3,730,000"
7-Jan-60,59.69,59.69,59.69,59.69,59.69,-0.732%,"3,310,000"
8-Jan-60,59.5,59.5,59.5,59.5,59.5,-0.318%,"3,290,000"
11-Jan-60,58.77,58.77,58.77,58.77,58.77,-1.227%,"3,470,000"
12-Jan-60,58.41,58.41,58.41,58.41,58.41,-0.613%,"3,760,000"
13-Jan-60,58.08,58.08,58.08,58.08,58.08,-0.565%,"3,470,000"
14-Jan-60,58.4,58.4,58.4,58.4,58.4,0.551%,"3,560,000"
15-Jan-60,58.38,58.38,58.38,58.38,58.38,-0.034%,"3,400,000"
18-Jan-60,57.89,57.89,57.89,57.89,57.89,-0.839%,"3,020,000"
19-Jan-60,57.27,57.27,57.27,57.27,57.27,-1.071%,"3,100,000"
20-Jan-60,57.07,57.07,57.07,57.07,57.07,-0.349%,"2,720,000"
21-Jan-60,57.21,57.21,57.21,57.21,57.21,0.245%,"2,700,000"
22-Jan-60,57.38,57.38,57.38,57.38,57.38,0.297%,"2,690,000"
25-Jan-60,56.78,56.78,56.78,56.78,56.78,-1.046%,"2,790,000"
26-Jan-60,56.86,56.86,56.86,56.86,56.86,0.141%,"3,060,000"
27-Jan-60,56.72,56.72,56.72,56.72,56.72,-0.246%,"2,460,000"
28-Jan-60,56.13,56.13,56.13,56.13,56.13,-1.040%,"2,630,000"
29-Jan-60,55.61,55.61,55.61,55.61,55.61,-0.926%,"3,060,000"
1-Feb-60,55.96,55.96,55.96,55.96,55.96,0.629%,"2,820,000"
2-Feb-60,56.82,56.82,56.82,56.82,56.82,1.537%,"3,080,000"
3-Feb-60,56.32,56.32,56.32,56.32,56.32,-0.880%,"3,020,000"
4-Feb-60,56.27,56.27,56.27,56.27,56.27,-0.089%,"2,600,000"
5-Feb-60,55.98,55.98,55.98,55.98,55.98,-0.515%,"2,530,000"
8-Feb-60,55.32,55.32,55.32,55.32,55.32,-1.179%,"3,350,000"
9-Feb-60,55.84,55.84,55.84,55.84,55.84,0.940%,"2,860,000"
10-Feb-60,55.49,55.49,55.49,55.49,55.49,-0.627%,"2,440,000"
11-Feb-60,55.18,55.18,55.18,55.18,55.18,-0.559%,"2,610,000"
12-Feb-60,55.46,55.46,55.46,55.46,55.46,0.507%,"2,230,000"
15-Feb-60,55.17,55.17,55.17,55.17,55.17,-0.523%,"2,780,000"
16-Feb-60,54.73,54.73,54.73,54.73,54.73,-0.798%,"3,270,000"
17-Feb-60,55.03,55.03,55.03,55.03,55.03,0.548%,"4,210,000"
18-Feb-60,55.8,55.8,55.8,55.8,55.8,1.399%,"3,800,000"
19-Feb-60,56.24,56.24,56.24,56.24,56.24,0.789%,"3,230,000"
23-Feb-60,55.94,55.94,55.94,55.94,55.94,-0.533%,"2,960,000"
24-Feb-60,55.74,55.74,55.74,55.74,55.74,-0.358%,"2,740,000"
25-Feb-60,55.93,55.93,55.93,55.93,55.93,0.341%,"3,600,000"
26-Feb-60,56.16,56.16,56.16,56.16,56.16,0.411%,"3,380,000"
29-Feb-60,56.12,56.12,56.12,56.12,56.12,-0.071%,"2,990,000"
1-Mar-60,56.01,56.01,56.01,56.01,56.01,-0.196%,"2,920,000"
2-Mar-60,55.62,55.62,55.62,55.62,55.62,-0.696%,"3,110,000"
3-Mar-60,54.78,54.78,54.78,54.78,54.78,-1.510%,"3,160,000"
4-Mar-60,54.57,54.57,54.57,54.57,54.57,-0.383%,"4,060,000"
7-Mar-60,54.02,54.02,54.02,54.02,54.02,-1.008%,"2,900,000"
8-Mar-60,53.47,53.47,53.47,53.47,53.47,-1.018%,"3,370,000"
9-Mar-60,54.04,54.04,54.04,54.04,54.04,1.066%,"3,580,000"
10-Mar-60,53.83,53.83,53.83,53.83,53.83,-0.389%,"3,350,000"
11-Mar-60,54.24,54.24,54.24,54.24,54.24,0.762%,"2,770,000"
14-Mar-60,54.32,54.32,54.32,54.32,54.32,0.147%,"2,530,000"
15-Mar-60,54.74,54.74,54.74,54.74,54.74,0.773%,"2,690,000"
16-Mar-60,55.04,55.04,55.04,55.04,55.04,0.548%,"2,960,000"
17-Mar-60,54.96,54.96,54.96,54.96,54.96,-0.145%,"2,140,000"
18-Mar-60,55.01,55.01,55.01,55.01,55.01,0.091%,"2,620,000"
21-Mar-60,55.07,55.07,55.07,55.07,55.07,0.109%,"2,500,000"
22-Mar-60,55.29,55.29,55.29,55.29,55.29,0.399%,"2,490,000"
23-Mar-60,55.74,55.74,55.74,55.74,55.74,0.814%,"3,020,000"
24-Mar-60,55.98,55.98,55.98,55.98,55.98,0.431%,"2,940,000"
25-Mar-60,55.98,55.98,55.98,55.98,55.98,0.000%,"2,640,000"
28-Mar-60,55.86,55.86,55.86,55.86,55.86,-0.214%,"2,500,000"
29-Mar-60,55.78,55.78,55.78,55.78,55.78,-0.143%,"2,320,000"
30-Mar-60,55.66,55.66,55.66,55.66,55.66,-0.215%,"2,450,000"
31-Mar-60,55.34,55.34,55.34,55.34,55.34,-0.575%,"2,690,000"
1-Apr-60,55.43,55.43,55.43,55.43,55.43,0.163%,"2,260,000"
4-Apr-60,55.54,55.54,55.54,55.54,55.54,0.198%,"2,450,000"
5-Apr-60,55.37,55.37,55.37,55.37,55.37,-0.306%,"2,840,000"
6-Apr-60,56.51,56.51,56.51,56.51,56.51,2.059%,"3,450,000"
7-Apr-60,56.52,56.52,56.52,56.52,56.52,0.018%,"3,070,000"
8-Apr-60,56.39,56.39,56.39,56.39,56.39,-0.230%,"2,820,000"
11-Apr-60,56.17,56.17,56.17,56.17,56.17,-0.390%,"2,520,000"
12-Apr-60,56.3,56.3,56.3,56.3,56.3,0.231%,"2,470,000"
13-Apr-60,56.3,56.3,56.3,56.3,56.3,0.000%,"2,730,000"
14-Apr-60,56.43,56.43,56.43,56.43,56.43,0.231%,"2,730,000"
18-Apr-60,56.59,56.59,56.59,56.59,56.59,0.284%,"3,200,000"
19-Apr-60,56.13,56.13,56.13,56.13,56.13,-0.813%,"3,080,000"
20-Apr-60,55.44,55.44,55.44,55.44,55.44,-1.229%,"3,150,000"
21-Apr-60,55.59,55.59,55.59,55.59,55.59,0.271%,"2,700,000"
22-Apr-60,55.42,55.42,55.42,55.42,55.42,-0.306%,"2,850,000"
25-Apr-60,54.86,54.86,54.86,54.86,54.86,-1.010%,"2,980,000"
26-Apr-60,55.04,55.04,55.04,55.04,55.04,0.328%,"2,940,000"
27-Apr-60,55.04,55.04,55.04,55.04,55.04,0.000%,"3,020,000"
28-Apr-60,54.56,54.56,54.56,54.56,54.56,-0.872%,"3,190,000"
29-Apr-60,54.37,54.37,54.37,54.37,54.37,-0.348%,"2,850,000"
2-May-60,54.13,54.13,54.13,54.13,54.13,-0.441%,"2,930,000"
3-May-60,54.83,54.83,54.83,54.83,54.83,1.293%,"2,910,000"
4-May-60,55.04,55.04,55.04,55.04,55.04,0.383%,"2,870,000"
5-May-60,54.86,54.86,54.86,54.86,54.86,-0.327%,"2,670,000"
6-May-60,54.75,54.75,54.75,54.75,54.75,-0.201%,"2,560,000"
9-May-60,54.8,54.8,54.8,54.8,54.8,0.091%,"2,670,000"
10-May-60,54.42,54.42,54.42,54.42,54.42,-0.693%,"2,870,000"
