Date,SSO,SPY,SSO Return,SPY Return
6/2/2014,13.475792,166.830353,0.002425616,0.001142121
6/3/2014,13.466129,166.743835,-0.000717064,-0.000518599
6/4/2014,13.521683,167.081161,0.004125462,0.002023019
6/5/2014,13.690768,168.170868,0.01250473,0.006522022
6/6/2014,13.823616,168.975174,0.009703473,0.004782671
6/9/2014,13.853809,169.148132,0.002184161,0.00102357
6/10/2014,13.858642,169.165421,0.000348857,0.000102212
6/11/2014,13.762023,168.577362,-0.006971751,-0.003476236
6/12/2014,13.566371,167.383804,-0.014216805,-0.00708018
6/13/2014,13.646083,167.894119,0.005875705,0.003048772
6/16/2014,13.664199,168.032516,0.00132756,0.000824311
6/17/2014,13.736659,168.499496,0.005302909,0.002779105
6/18/2014,13.939558,169.736221,0.014770622,0.007339636
6/19/2014,13.978204,169.926498,0.002772398,0.001121016
6/20/2014,14.028931,170.271515,0.003629007,0.00203039
6/23/2014,14.025307,170.21933,-0.000258323,-0.000306481
6/24/2014,13.851393,169.193924,-0.012400014,-0.006024028
6/25/2014,13.972383,169.958679,0.008734862,0.004519991
6/26/2014,13.950626,169.837006,-0.001557143,-0.000715898
6/27/2014,14.006224,170.167206,0.003985341,0.001944217
6/30/2014,13.99414,170.080322,-0.000862759,-0.00051058
7/1/2014,14.179069,171.218704,0.013214746,0.006693202
7/2/2014,14.205661,171.392502,0.00187544,0.001015064
7/3/2014,14.356743,172.235443,0.010635338,0.004918191
7/7/2014,14.249169,171.635818,-0.007492925,-0.003481426
7/8/2014,14.060616,170.532196,-0.013232561,-0.006430022
7/9/2014,14.189946,171.296936,0.009198032,0.004484432
7/10/2014,14.077538,170.619095,-0.007921665,-0.003957111
7/11/2014,14.112592,170.85376,0.002490066,0.001375374
7/14/2014,14.255217,171.71405,0.010106223,0.005035242
7/15/2014,14.205661,171.392502,-0.003476341,-0.001872578
7/16/2014,14.310816,172.02684,0.007402331,0.003701084
7/17/2014,13.982053,170.071686,-0.022973044,-0.011365401
7/18/2014,14.264882,171.80957,0.020228002,0.010218538
7/21/2014,14.205661,171.488113,-0.004151524,-0.001871008
7/22/2014,14.330153,172.235443,0.008763549,0.004357911
7/23/2014,14.39784,172.617813,0.004723397,0.002220042
7/24/2014,14.394214,172.626511,-0.000251843,5.03888E-05
7/25/2014,14.261258,171.818298,-0.009236767,-0.004681859
7/28/2014,14.268511,171.887833,0.000508581,0.000404701
7/29/2014,14.146433,171.1492,-0.008555763,-0.00429718
7/30/2014,14.156101,171.175278,0.000683423,0.00015237
7/31/2014,13.591648,167.794907,-0.039873479,-0.019748009
8/1/2014,13.510667,167.282166,-0.005958144,-0.00305576
8/4/2014,13.699221,168.490036,0.013955936,0.007220555
8/5/2014,13.433312,166.856354,-0.01941052,-0.009696015
8/6/2014,13.436935,166.908508,0.000269703,0.000312568
8/7/2014,13.290686,166.004715,-0.010884104,-0.005414901
8/8/2014,13.600105,167.925217,0.02328089,0.011568961
8/11/2014,13.675046,168.411865,0.005510325,0.002898004
8/12/2014,13.638785,168.177246,-0.002651618,-0.001393126
8/13/2014,13.830966,169.315628,0.014090771,0.006768942
8/14/2014,13.95546,170.115082,0.009001107,0.004721679
8/15/2014,13.951836,170.080322,-0.000259683,-0.000204332
8/18/2014,14.183902,171.505508,0.016633366,0.008379488
8/19/2014,14.327736,172.400513,0.010140651,0.00521852
8/20/2014,14.407508,172.861099,0.005567663,0.002671605
8/21/2014,14.486073,173.365173,0.00545306,0.002916064
8/22/2014,14.441353,173.095734,-0.003087103,-0.00155417
8/25/2014,14.591229,173.973434,0.010378252,0.005070604
8/26/2014,14.614195,174.086395,0.001573959,0.0006493
8/27/2014,14.602106,174.016922,-0.000827209,-0.000399072
8/28/2014,14.579144,173.92128,-0.001572513,-0.000549613
8/29/2014,14.661331,174.416656,0.005637299,0.002848277
9/2/2014,14.645618,174.329712,-0.001071731,-0.000498485
9/3/2014,14.635952,174.234161,-0.000659993,-0.000548105
9/4/2014,14.583977,173.982147,-0.003551187,-0.00144641
9/5/2014,14.72056,174.764236,0.009365278,0.004495226
9/8/2014,14.643201,174.312347,-0.005255167,-0.002585706
9/9/2014,14.461901,173.208755,-0.012381173,-0.006331118
9/10/2014,14.567053,173.860474,0.007270967,0.003762622
9/11/2014,14.591229,174.060287,0.001659636,0.001149272
9/12/2014,14.425641,173.043594,-0.011348461,-0.005841039
9/15/2014,14.399046,172.913269,-0.001843592,-0.000753134
9/16/2014,14.621444,174.216751,0.015445329,0.007538357
9/17/2014,14.654081,174.451401,0.002232132,0.001346885
9/18/2014,14.810001,175.381226,0.010640039,0.005329994
9/19/2014,14.7822,175.223206,-0.001877177,-0.000901009
9/22/2014,14.558594,173.869949,-0.015126706,-0.007723047
9/23/2014,14.394214,172.874634,-0.011290925,-0.00572448
9/24/2014,14.619369,174.227921,0.015642049,0.007828141
9/25/2014,14.136894,171.416641,-0.03300245,-0.016135646
9/26/2014,14.370273,172.77861,0.016508506,0.007945372
9/29/2014,14.313439,172.46431,-0.00395497,-0.001819091
9/30/2014,14.231213,172.01033,-0.005744671,-0.002632313
10/1/2014,13.856357,169.679306,-0.026340411,-0.013551651
10/2/2014,13.855147,169.70546,-8.73245E-05,0.000154138
10/3/2014,14.158657,171.573822,0.021905939,0.01100944
10/6/2014,14.122384,171.372971,-0.002561896,-0.001170639
10/7/2014,13.694323,168.727615,-0.030310817,-0.01543625
10/8/2014,14.165914,171.678574,0.034436971,0.017489484
10/9/2014,13.598796,168.273651,-0.040033986,-0.019833127
10/10/2014,13.295282,166.35289,-0.022319182,-0.011414508
10/13/2014,12.85271,163.620224,-0.033287899,-0.016426922
10/14/2014,12.909547,163.873398,0.00442218,0.001547327
10/15/2014,12.707606,162.764603,-0.015642764,-0.006766168
10/16/2014,12.68705,162.624893,-0.001617614,-0.000858356
10/17/2014,12.996607,164.545654,0.024399447,0.01181099
10/20/2014,13.249332,166.143372,0.01944546,0.009709877
10/21/2014,13.772921,169.434814,0.039518143,0.019810853
10/22/2014,13.581863,168.22998,-0.013872003,-0.0071109
10/23/2014,13.889005,170.185623,0.022614129,0.011624819
10/24/2014,14.090943,171.495209,0.014539414,0.007695045
10/27/2014,13.966395,171.259491,-0.008838869,-0.001374487
10/28/2014,14.381154,173.223892,0.029696926,0.011470319
10/29/2014,14.346087,172.96196,-0.0024384,-0.001512101
10/30/2014,14.528677,174.070755,0.012727512,0.006410629
10/31/2014,14.853956,176.06134,0.022388756,0.011435494
11/3/2014,14.869674,176.157364,0.001058169,0.000545401
11/4/2014,14.774147,175.546265,-0.006424283,-0.003469052
11/5/2014,14.960365,176.655045,0.012604315,0.00631617
11/6/2014,15.081287,177.362213,0.008082824,0.004003101
11/7/2014,15.104262,177.528076,0.001523411,0.000935165
11/10/2014,15.194954,178.086838,0.006004398,0.003147457
11/11/2014,15.223973,178.261444,0.001909779,0.000980454
11/12/2014,15.197373,178.069412,-0.001747244,-0.001077249
11/13/2014,15.220346,178.270157,0.001511643,0.001127341
11/14/2014,15.233647,178.313858,0.000873896,0.000245139
11/17/2014,15.252995,178.427322,0.001270083,0.000636316
11/18/2014,15.427125,179.457504,0.011416119,0.005773679
11/19/2014,15.372708,179.169434,-0.003527358,-0.001605227
11/20/2014,15.43196,179.483719,0.003854363,0.001754122
11/21/2014,15.586739,180.444046,0.010029769,0.005350496
11/24/2014,15.687102,180.950485,0.006438999,0.002806626
11/25/2014,15.671384,180.819489,-0.00100197,-0.000723933
11/26/2014,15.741516,181.282211,0.004475163,0.002559027
11/28/2014,15.676222,180.898087,-0.004147885,-0.002118928
12/1/2014,15.456146,179.640854,-0.014038842,-0.006949952
12/2/2014,15.643571,180.802063,0.012126244,0.006464059
12/3/2014,15.772958,181.500488,0.008270938,0.003862926
12/4/2014,15.729424,181.299683,-0.00276004,-0.001106361
12/5/2014,15.791097,181.596527,0.003920868,0.001637311
12/8/2014,15.577069,180.382965,-0.013553713,-0.006682738
12/9/2014,15.54925,180.260803,-0.001785894,-0.000677237
12/10/2014,15.055895,177.370941,-0.03172854,-0.016031561
12/11/2014,15.192538,178.270157,0.009075714,0.005069692
12/12/2014,14.714896,175.389084,-0.03143925,-0.016161275
12/15/2014,14.496028,174.184265,-0.014873907,-0.006869407
12/16/2014,14.267491,172.787399,-0.015765491,-0.008019473
12/17/2014,14.844283,176.174805,0.04042701,0.019604474
12/18/2014,15.573436,180.531403,0.049120123,0.024728837
12/19/2014,15.700403,181.299561,0.008152793,0.004254983
12/22/2014,15.838997,182.13353,0.008827417,0.00459995
12/23/2014,15.891094,182.379333,0.00328916,0.001349576
12/24/2014,15.889881,182.396881,-7.63321E-05,9.6217E-05
12/26/2014,15.997701,182.985046,0.00678545,0.003224644
12/29/2014,16.026777,183.230881,0.001817511,0.00134347
12/30/2014,15.863228,182.247696,-0.010204734,-0.005365826
12/31/2014,15.544606,180.439209,-0.020085571,-0.009923237
1/2/2015,15.524012,180.342621,-0.001324833,-0.000535294
1/5/2015,14.958245,177.085724,-0.036444638,-0.018059497
1/6/2015,14.689296,175.417831,-0.017979984,-0.009418563
1/7/2015,15.055164,177.603653,0.024907116,0.01246066
1/8/2015,15.584586,180.755234,0.035165475,0.017745024
1/9/2015,15.315636,179.306747,-0.017257436,-0.008013527
1/12/2015,15.079395,177.902145,-0.015424825,-0.007833514
1/13/2015,15.001861,177.401764,-0.005141718,-0.002812675
1/14/2015,14.815289,176.33075,-0.01243659,-0.006037223
1/15/2015,14.54634,174.715454,-0.018153476,-0.009160603
1/16/2015,14.918266,177.006683,0.025568356,0.01311406
1/20/2015,14.987324,177.384201,0.00462909,0.00213279
1/21/2015,15.135123,178.279648,0.0098616,0.005048065
1/22/2015,15.585798,180.930862,0.029776765,0.014871097
1/23/2015,15.410132,179.938843,-0.011270902,-0.005482862
1/26/2015,15.485244,180.360214,0.004874196,0.002341746
1/27/2015,15.078183,177.981186,-0.026287025,-0.013190426
1/28/2015,14.685661,175.698654,-0.026032447,-0.012824569
1/29/2015,14.966726,177.322739,0.019138737,0.009243582
1/30/2015,14.588741,175.092941,-0.025255022,-0.0125748
2/2/2015,14.935227,177.261337,0.023750233,0.012384257
2/3/2015,15.370154,179.824707,0.029120883,0.014460965
2/4/2015,15.253852,179.139938,-0.007566743,-0.003807981
2/5/2015,15.576109,180.948395,0.02112627,0.01009522
2/6/2015,15.477975,180.448013,-0.00630029,-0.00276533
2/9/2015,15.337443,179.640381,-0.009079482,-0.004475705
2/10/2015,15.657273,181.554123,0.020852889,0.010653184
2/11/2015,15.682718,181.65947,0.001625123,0.000580251
2/12/2015,15.980742,183.406494,0.019003339,0.009617027
2/13/2015,16.111582,184.161423,0.008187355,0.004116152
2/17/2015,16.173372,184.451126,0.003835129,0.001573093
2/18/2015,16.169735,184.468735,-0.000224876,9.5467E-05
2/19/2015,16.151564,184.337006,-0.001123766,-0.000714099
2/20/2015,16.336916,185.443146,0.011475793,0.00600064
2/23/2015,16.332075,185.416779,-0.000296323,-0.000142184
2/24/2015,16.427786,185.943527,0.005860309,0.002840886
2/25/2015,16.389013,185.785492,-0.002360208,-0.000849909
2/26/2015,16.353884,185.56604,-0.002143448,-0.001181212
2/27/2015,16.252115,184.933975,-0.006222925,-0.003406146
3/2/2015,16.448376,186.101578,0.012076028,0.006313621
3/3/2015,16.309053,185.337753,-0.00847032,-0.004104345
3/4/2015,16.178211,184.556473,-0.008022661,-0.004215439
3/5/2015,16.207291,184.758392,0.001797479,0.001094077
3/6/2015,15.754194,182.159866,-0.027956369,-0.014064455
3/9/2015,15.883821,182.914825,0.008228095,0.004144486
3/10/2015,15.364096,179.947632,-0.032720401,-0.01622172
3/11/2015,15.297464,179.526169,-0.004336864,-0.002342143
3/12/2015,15.680292,181.808746,0.025025586,0.012714453
3/13/2015,15.496147,180.693787,-0.011743723,-0.006132593
3/16/2015,15.905627,183.107986,0.026424633,0.013360719
3/17/2015,15.802654,182.563705,-0.006473998,-0.002972459
3/18/2015,16.179426,184.758392,0.023842324,0.012021486
3/19/2015,16.0292,183.915604,-0.009285002,-0.004561568
3/20/2015,16.312689,185.539032,0.017685786,0.008827027
3/23/2015,16.260601,185.17749,-0.003193097,-0.001948603
3/24/2015,16.063118,184.136932,-0.012144877,-0.005619247
3/25/2015,15.603844,181.43866,-0.028591834,-0.014653617
3/26/2015,15.532235,181.006561,-0.00458919,-0.002381516
3/27/2015,15.594135,181.421036,0.00398526,0.002289834
3/30/2015,15.977682,183.634369,0.024595593,0.01219998
3/31/2015,15.693661,182.029465,-0.017776108,-0.008739671
4/1/2015,15.590492,181.385742,-0.006573928,-0.003536367
4/2/2015,15.682739,182.038284,0.005916875,0.003597537
4/6/2015,15.901211,183.263992,0.01393073,0.006733243
4/7/2015,15.825957,182.778961,-0.004732596,-0.002646625
4/8/2015,15.921844,183.39624,0.006058844,0.003377188
4/9/2015,16.066277,184.20752,0.009071374,0.004423646
4/10/2015,16.232561,185.212723,0.010349878,0.005456905
4/13/2015,16.092976,184.375061,-0.008599074,-0.004522702
4/14/2015,16.150032,184.727783,0.003545398,0.001913068
4/15/2015,16.293249,185.556671,0.008867908,0.004487078
4/16/2015,16.282326,185.503784,-0.0006704,-0.000285018
4/17/2015,15.908495,183.369781,-0.022959312,-0.011503825
4/20/2015,16.199791,185.045242,0.01831072,0.009137062
4/21/2015,16.159735,184.824722,-0.002472624,-0.001191709
4/22/2015,16.316311,185.733017,0.009689268,0.004914359
4/23/2015,16.397635,186.200363,0.004984215,0.002516225
4/24/2015,16.471668,186.632462,0.004514858,0.002320613
4/27/2015,16.333303,185.856445,-0.008400181,-0.004157996
4/28/2015,16.4389,186.447281,0.006465134,0.003178991
4/29/2015,16.299318,185.680099,-0.008490957,-0.00411474
4/30/2015,15.982533,183.819489,-0.019435476,-0.010020514
5/1/2015,16.318739,185.812378,0.02103584,0.010841554
5/4/2015,16.423119,186.341431,0.006396328,0.002847243
5/5/2015,16.040787,184.20752,-0.023280109,-0.011451619
5/6/2015,15.903639,183.449142,-0.008549955,-0.004116976
5/7/2015,16.028648,184.181046,0.007860402,0.003989683
5/8/2015,16.455891,186.605972,0.026654962,0.013165991
5/11/2015,16.290825,185.715393,-0.010030815,-0.004772511
5/12/2015,16.193724,185.159836,-0.005960472,-0.002991443
5/13/2015,16.203436,185.195129,0.000599739,0.000190608
5/14/2015,16.537209,187.126282,0.020598903,0.010427666
5/15/2015,16.573626,187.329056,0.002202125,0.001083621
5/18/2015,16.671932,187.911057,0.005931472,0.003106838
5/19/2015,16.658587,187.849319,-0.000800447,-0.000328549
5/20/2015,16.635523,187.717072,-0.001384511,-0.000704006
5/21/2015,16.737474,188.263779,0.006128512,0.002912399
5/22/2015,16.659794,187.814041,-0.004641083,-0.002388872
5/26/2015,16.305386,185.794739,-0.021273252,-0.010751603
5/27/2015,16.594259,187.558334,0.017716416,0.009492169
5/28/2015,16.565128,187.346725,-0.001755487,-0.00112823
5/29/2015,16.351507,186.182755,-0.012895825,-0.006212919
6/1/2015,16.419477,186.561905,0.004156803,0.00203644
6/2/2015,16.395206,186.376724,-0.001478184,-0.000992598
6/3/2015,16.487448,186.870544,0.005626157,0.00264958
6/4/2015,16.222853,185.29216,-0.016048269,-0.008446403
6/5/2015,16.150032,184.974655,-0.004488791,-0.001713537
6/8/2015,15.941263,183.837173,-0.012926847,-0.006149394
6/9/2015,15.941263,183.810684,0,-0.000144089
6/10/2015,16.312664,186.015228,0.023298091,0.011993557
6/11/2015,16.414627,186.614792,0.006250543,0.003223198
6/12/2015,16.176731,185.186295,-0.014492928,-0.00765479
6/15/2015,16.023802,184.392685,-0.009453641,-0.004285468
6/16/2015,16.201004,185.397934,0.011058674,0.005451675
6/17/2015,16.254404,185.697784,0.003296092,0.001617332
6/18/2015,16.579699,187.628845,0.02001273,0.010398945
6/19/2015,16.390343,186.795944,-0.011420955,-0.004439088
6/22/2015,16.62096,187.752914,0.014070297,0.005123077
6/23/2015,16.635523,187.885849,0.000876183,0.000708032
6/24/2015,16.392014,186.521271,-0.014637893,-0.007262803
6/25/2015,16.28751,185.954163,-0.0063753,-0.003040447
6/26/2015,16.289944,185.918762,0.00014944,-0.000190375
6/29/2015,15.626488,182.019974,-0.040727948,-0.020970385
6/30/2015,15.682384,182.40097,0.003577003,0.002093155
7/1/2015,15.915685,183.863007,0.014876628,0.008015511
7/2/2015,15.891381,183.694687,-0.001527047,-0.000915464
7/6/2015,15.796604,183.171875,-0.005964051,-0.002846092
7/7/2015,15.978868,184.323776,0.011538176,0.006288635
7/8/2015,15.458799,181.231339,-0.032547299,-0.016777201
7/9/2015,15.504974,181.559158,0.002986972,0.001808843
7/10/2015,15.9011,183.845261,0.025548318,0.012591505
7/13/2015,16.251057,185.87442,0.022008352,0.01103732
7/14/2015,16.399307,186.68074,0.009122484,0.004337983
7/15/2015,16.38472,186.618744,-0.000889489,-0.000332096
7/16/2015,16.632614,188.116241,0.015129584,0.008024365
7/17/2015,16.66663,188.275711,0.002045139,0.000847721
7/20/2015,16.686071,188.373184,0.001166463,0.000517714
7/21/2015,16.547546,187.62883,-0.008301835,-0.003951486
7/22/2015,16.477074,187.29213,-0.004258758,-0.0017945
7/23/2015,16.309389,186.237701,-0.010176868,-0.005629863
7/24/2015,15.961863,184.306046,-0.02130834,-0.010371987
7/27/2015,15.777162,183.233902,-0.011571394,-0.005817194
7/28/2015,16.156281,185.484543,0.024029607,0.012282885
7/29/2015,16.382294,186.760498,0.013989172,0.006879037
7/30/2015,16.392014,186.804855,0.000593323,0.000237507
7/31/2015,16.34341,186.521271,-0.002965102,-0.001518076
8/3/2015,16.226755,185.892105,-0.007137739,-0.00337316
8/4/2015,16.158705,185.528839,-0.004193691,-0.001954177
8/5/2015,16.280228,186.140274,0.00752059,0.003295633
8/6/2015,16.032333,184.616196,-0.015226752,-0.008187793
8/7/2015,15.952135,184.261734,-0.005002266,-0.001919994
8/10/2015,16.345837,186.583282,0.024680207,0.012599187
8/11/2015,16.042061,184.899734,-0.018584304,-0.009023038
8/12/2015,16.078516,185.121292,0.002272464,0.00119826
8/13/2015,16.046913,184.890854,-0.001965542,-0.001244795
8/14/2015,16.158705,185.564301,0.006966574,0.003642403
8/17/2015,16.34341,186.601074,0.011430681,0.005587136
8/18/2015,16.243771,186.060486,-0.006096586,-0.002897025
8/19/2015,15.986161,184.5896,-0.015859002,-0.007905418
8/20/2015,15.322705,180.735138,-0.041501897,-0.020881252
8/21/2015,14.367618,175.29454,-0.062331488,-0.030102602
8/24/2015,13.179228,167.913406,-0.082713084,-0.042107039
8/25/2015,12.863296,165.937469,-0.023971966,-0.011767595
8/26/2015,13.859696,172.308456,0.077460707,0.038393902
8/27/2015,14.532875,176.570496,0.048570979,0.024734944
8/28/2015,14.530445,176.579361,-0.000167207,5.02066E-05
8/31/2015,14.304433,175.152802,-0.015554376,-0.008078855
9/1/2015,13.436835,169.924866,-0.060652387,-0.029847858
9/2/2015,13.956907,173.150162,0.038704948,0.018980718
9/3/2015,13.978781,173.274292,0.001567253,0.000716892
9/4/2015,13.555917,170.651474,-0.03025042,-0.015136798
9/8/2015,14.248536,174.940094,0.051093482,0.02513087
9/9/2015,13.852407,172.600876,-0.027801383,-0.013371537
9/10/2015,14.000651,173.5401,0.010701678,0.005441595
9/11/2015,14.124595,174.32869,0.008852731,0.004544137
9/14/2015,14.022523,173.681839,-0.007226543,-0.003710525
9/15/2015,14.372477,175.852798,0.024956565,0.012499632
9/16/2015,14.630087,177.376846,0.017923842,0.008666612
9/17/2015,14.557177,176.978088,-0.004983566,-0.002248084
9/18/2015,14.085708,174.086014,-0.032387392,-0.016341424
9/21/2015,14.219374,174.985672,0.009489477,0.005167894
9/22/2015,13.862127,172.714355,-0.025123961,-0.012980017
9/23/2015,13.801371,172.438217,-0.004382877,-0.001598813
9/24/2015,13.723602,171.814789,-0.005634875,-0.00361537
9/25/2015,13.70416,171.770248,-0.001416683,-0.000259238
9/28/2015,13.011541,167.459274,-0.050540785,-0.025097327
9/29/2015,13.028553,167.557236,0.001307455,0.00058499
9/30/2015,13.512171,170.683594,0.037119855,0.018658448
10/1/2015,13.589939,171.128922,0.005755404,0.002609085
10/2/2015,13.993361,173.685226,0.029685343,0.014937884
10/5/2015,14.486699,176.775925,0.035255147,0.01779483
10/6/2015,14.387061,176.170258,-0.006877895,-0.003426185
10/7/2015,14.622793,177.61322,0.016385,0.008190724
10/8/2015,14.887691,179.216461,0.018115417,0.009026586
10/9/2015,14.902271,179.323288,0.000979333,0.000596078
10/12/2015,14.929008,179.492569,0.001794156,0.000943999
10/13/2015,14.746737,178.361328,-0.012209184,-0.006302439
10/14/2015,14.591202,177.506302,-0.010547079,-0.004793786
10/15/2015,15.048085,180.231796,0.031312225,0.015354351
10/16/2015,15.169599,181.051239,0.008075047,0.004546606
10/19/2015,15.186611,181.140289,0.001121454,0.00049185
10/20/2015,15.152586,180.908737,-0.00224046,-0.001278302
10/21/2015,14.97761,179.786453,-0.0115476,-0.006203592
10/22/2015,15.463658,182.823746,0.032451639,0.016893892
10/23/2015,15.820905,184.827759,0.02310236,0.010961448
10/26/2015,15.743135,184.373535,-0.004915648,-0.002457553
10/27/2015,15.672656,184.017242,-0.004476808,-0.001932452
10/28/2015,16.029905,186.110352,0.022794413,0.011374532
10/29/2015,16.017761,186.003494,-0.000757584,-0.000574165
10/30/2015,15.869511,185.201859,-0.009255351,-0.004309785
11/2/2015,16.238907,187.39296,0.023277088,0.01183088
11/3/2015,16.336121,187.93634,0.005986487,0.002899682
11/4/2015,16.243771,187.366257,-0.005653117,-0.003033384
11/5/2015,16.207317,187.179245,-0.002244183,-0.000998109
11/6/2015,16.195166,187.081207,-0.000749723,-0.000523765
11/9/2015,15.893814,185.335495,-0.018607528,-0.009331306
11/10/2015,15.947277,185.762985,0.003363762,0.002306574
11/11/2015,15.835489,185.032639,-0.007009849,-0.003931601
11/12/2015,15.395612,182.449646,-0.027777923,-0.013959661
11/13/2015,15.045656,180.401031,-0.022730892,-0.011228386
11/16/2015,15.500114,183.144379,0.030205263,0.015206942
11/17/2015,15.466091,183.010773,-0.002195016,-0.000729512
11/18/2015,15.971582,185.914444,0.032683824,0.015866121
11/19/2015,15.942418,185.75412,-0.001825993,-0.000862354
11/20/2015,16.059067,186.431076,0.007316895,0.003644366
11/23/2015,16.025049,186.217239,-0.002118305,-0.001147003
11/24/2015,16.061499,186.46666,0.002274564,0.001339409
11/25/2015,16.063931,186.439926,0.000151418,-0.000143371
11/27/2015,16.090666,186.653732,0.001664288,0.001146782
11/30/2015,15.964294,185.87883,-0.007853746,-0.004151548
12/1/2015,16.265642,187.651276,0.018876375,0.009535491
12/2/2015,15.930269,185.736282,-0.020618491,-0.010205068
12/3/2015,15.47581,183.135483,-0.028528018,-0.014002644
12/4/2015,16.080938,186.707153,0.03910154,0.019502884
12/7/2015,15.88409,185.575989,-0.012241077,-0.006058493
12/8/2015,15.67509,184.328995,-0.01315782,-0.006719587
12/9/2015,15.427206,182.894989,-0.01581388,-0.007779601
12/10/2015,15.507404,183.36705,0.005198479,0.002581049
12/11/2015,14.89012,179.813171,-0.03980576,-0.01938123
12/14/2015,15.057808,180.72168,0.011261696,0.005052516
12/15/2015,15.3786,182.618866,0.02130403,0.010497833
12/16/2015,15.816047,185.29097,0.028445177,0.014632136
12/17/2015,15.354299,182.467484,-0.029194906,-0.01523812
12/18/2015,14.773469,179.216827,-0.037828494,-0.017814993
12/21/2015,15.023786,180.695175,0.016943685,0.008248935
12/22/2015,15.297805,182.334839,0.018239011,0.009074199
12/23/2015,15.670802,184.592773,0.024382387,0.012383448
12/24/2015,15.607415,184.288116,-0.004044911,-0.001650428
12/28/2015,15.558658,183.866974,-0.003123964,-0.002285237
12/29/2015,15.88046,185.829239,0.020683146,0.010672199
12/30/2015,15.668362,184.5121,-0.01335591,-0.0070879
12/31/2015,15.358752,182.666367,-0.019760202,-0.010003317
1/4/2016,14.91749,180.112778,-0.028730329,-0.013979525
1/5/2016,14.983315,180.417389,0.004412606,0.001691224
1/6/2016,14.581062,178.141586,-0.026846729,-0.0126141
1/7/2016,13.886263,173.867676,-0.047650782,-0.023991647
1/8/2016,13.588839,171.959259,-0.021418577,-0.010976261
1/11/2016,13.59615,172.129456,0.000538015,0.000989752
1/12/2016,13.808248,173.51825,0.015599857,0.008068311
1/13/2016,13.130513,169.190598,-0.049081897,-0.024940616
1/14/2016,13.559583,171.968201,0.032677322,0.016417006
1/15/2016,12.972049,168.276688,-0.043329799,-0.021466254
1/19/2016,13.003743,168.500717,0.002443253,0.001331313
1/20/2016,12.696568,166.341324,-0.023622045,-0.012815334
1/21/2016,12.828213,167.273148,0.01036855,0.005601879
1/22/2016,13.347484,170.704865,0.040478826,0.020515648
1/25/2016,12.954984,168.124374,-0.029406291,-0.015116681
1/26/2016,13.288977,170.418137,0.025781043,0.013643251
1/27/2016,13.008621,168.563446,-0.021096884,-0.010883178
1/28/2016,13.14758,169.441513,0.01068207,0.005209119
1/29/2016,13.766807,173.572037,0.047098173,0.024377285
2/1/2016,13.778996,173.509308,0.00088539,-0.0003614
2/2/2016,13.26216,170.382324,-0.037508974,-0.018021996
2/3/2016,13.427936,171.403717,0.012499925,0.005994712
2/4/2016,13.466944,171.672531,0.002904989,0.001568309
2/5/2016,12.967175,168.402115,-0.037110795,-0.019050316
2/8/2016,12.606366,166.135254,-0.027824796,-0.013461001
2/9/2016,12.594177,166.144241,-0.000966892,5.40945E-05
2/10/2016,12.57955,166.000839,-0.00116141,-0.000863117
2/11/2016,12.272374,163.841522,-0.02441868,-0.013007868
2/12/2016,12.759953,167.219421,0.039729803,0.020616868
2/16/2016,13.18171,170.04184,0.033053178,0.016878536
2/17/2016,13.618093,172.819397,0.033105189,0.01633455
2/18/2016,13.508388,172.111557,-0.008055827,-0.004095837
2/19/2016,13.49376,172.030945,-0.001082883,-0.000468371
2/22/2016,13.881388,174.521774,0.028726463,0.014478959
2/23/2016,13.552271,172.317612,-0.023709229,-0.012629725
2/24/2016,13.666852,173.106079,0.008454745,0.004575661
2/25/2016,13.993529,175.202744,0.023902871,0.012112024
2/26/2016,13.927709,174.799515,-0.004703603,-0.002301499
2/29/2016,13.681479,173.428665,-0.017679146,-0.007842413
3/1/2016,14.356777,177.505432,0.049358553,0.023506881
3/2/2016,14.485985,178.302841,0.008999792,0.004492308
3/3/2016,14.585938,179.001785,0.00689998,0.003919982
3/4/2016,14.673705,179.584137,0.006017234,0.003253331
3/7/2016,14.717584,179.727493,0.002990315,0.000798266
3/8/2016,14.381155,177.765289,-0.022858983,-0.010917662
3/9/2016,14.527428,178.643402,0.010171158,0.004939733
3/10/2016,14.542057,178.786682,0.001006992,0.000802045
3/11/2016,15.024759,181.671783,0.033193516,0.016137114
3/14/2016,14.973562,181.438858,-0.003407509,-0.00128212
3/15/2016,14.941872,181.143143,-0.002116397,-0.001629833
3/16/2016,15.112526,182.191498,0.011421193,0.00578744
3/17/2016,15.295365,183.347351,0.012098507,0.006344165
3/18/2016,15.419699,184.06778,0.008128868,0.003929312
3/21/2016,15.458706,184.32901,0.002529686,0.001419205
3/22/2016,15.439203,184.229904,-0.001261619,-0.000537658
3/23/2016,15.212479,183.014084,-0.014684955,-0.006599471
3/24/2016,15.192976,182.933014,-0.00128204,-0.000442971
3/28/2016,15.205165,183.041092,0.000802279,0.000590806
3/29/2016,15.505027,184.734268,0.019721062,0.009250251
3/30/2016,15.629358,185.54483,0.008018754,0.004387719
3/31/2016,15.558658,185.094528,-0.004523538,-0.002426918
4/1/2016,15.758569,186.355362,0.012848859,0.006811838
4/4/2016,15.658615,185.751984,-0.006342835,-0.003237782
4/5/2016,15.348998,183.896698,-0.019772949,-0.009987974
4/6/2016,15.670802,185.905075,0.020965799,0.010921224
