Date,SSO,SPY,SSO Return,SPY Return,,,,,,,
6/25/2014,56.382504,178.762161,0.95%,0.45%,,,,,,,
6/26/2014,56.29472,178.634155,-0.16%,-0.07%,,,,,,,
6/27/2014,56.519081,178.981506,0.40%,0.19%,,,,,,,
6/30/2014,56.470306,178.890091,-0.09%,-0.05%,,,,,,,
7/1/2014,57.216541,180.087402,1.32%,0.67%,,,,,,,
7/2/2014,57.323849,180.270218,0.19%,0.10%,,,,,,,
7/3/2014,57.933517,181.15683,1.06%,0.49%,,,,,,,
7/7/2014,57.499435,180.526169,-0.75%,-0.35%,,,,,,,
7/8/2014,56.738564,179.365341,-1.32%,-0.64%,,,,,,,
7/9/2014,57.260445,180.169693,0.92%,0.45%,,,,,,,
7/10/2014,56.806843,179.456741,-0.79%,-0.40%,,,,,,,
7/11/2014,56.948288,179.703598,0.25%,0.14%,,,,,,,
7/14/2014,57.523827,180.608429,1.01%,0.50%,,,,,,,
7/15/2014,57.323849,180.270218,-0.35%,-0.19%,,,,,,,
7/16/2014,57.748177,180.937454,0.74%,0.37%,,,,,,,
7/17/2014,56.421535,178.880951,-2.30%,-1.14%,,,,,,,
7/18/2014,57.562836,180.708939,2.02%,1.02%,,,,,,,
7/21/2014,57.323849,180.370758,-0.42%,-0.19%,,,,,,,
7/22/2014,57.826218,181.15683,0.88%,0.44%,,,,,,,
7/23/2014,58.09935,181.55899,0.47%,0.22%,,,,,,,
7/24/2014,58.084717,181.5681,-0.03%,0.01%,,,,,,,
7/25/2014,57.54821,180.718124,-0.92%,-0.47%,,,,,,,
7/28/2014,57.577477,180.791229,0.05%,0.04%,,,,,,,
7/29/2014,57.084854,180.014328,-0.86%,-0.43%,,,,,,,
7/30/2014,57.123867,180.041748,0.07%,0.02%,,,,,,,
7/31/2014,54.846138,176.486221,-3.99%,-1.97%,,,,,,,
8/1/2014,54.519352,175.946991,-0.60%,-0.31%,,,,,,,
8/4/2014,55.280224,177.217468,1.40%,0.72%,,,,,,,
8/5/2014,54.207199,175.499084,-1.94%,-0.97%,,,,,,,
8/6/2014,54.221836,175.553925,0.03%,0.03%,,,,,,,
8/7/2014,53.63168,174.603363,-1.09%,-0.54%,,,,,,,
8/8/2014,54.880283,176.623322,2.33%,1.16%,,,,,,,
8/11/2014,55.182678,177.135208,0.55%,0.29%,,,,,,,
8/12/2014,55.036358,176.888382,-0.27%,-0.14%,,,,,,,
8/13/2014,55.811867,178.085739,1.41%,0.68%,,,,,,,
8/14/2014,56.314232,178.926605,0.90%,0.47%,,,,,,,
8/15/2014,56.299595,178.890091,-0.03%,-0.02%,,,,,,,
8/18/2014,57.23605,180.389069,1.66%,0.84%,,,,,,,
8/19/2014,57.81646,181.33049,1.01%,0.52%,,,,,,,
8/20/2014,58.138363,181.814926,0.56%,0.27%,,,,,,,
8/21/2014,58.455402,182.345032,0.55%,0.29%,,,,,,,
8/22/2014,58.274944,182.061691,-0.31%,-0.16%,,,,,,,
8/25/2014,58.87973,182.984833,1.04%,0.51%,,,,,,,
8/26/2014,58.972401,183.103683,0.16%,0.06%,,,,,,,
8/27/2014,58.923626,183.030579,-0.08%,-0.04%,,,,,,,
8/28/2014,58.830959,182.929993,-0.16%,-0.05%,,,,,,,
8/29/2014,59.162632,183.451004,0.56%,0.28%,,,,,,,
9/2/2014,59.099216,183.359558,-0.11%,-0.05%,,,,,,,
9/3/2014,59.060196,183.259033,-0.07%,-0.05%,,,,,,,
9/4/2014,58.850471,182.993973,-0.36%,-0.14%,,,,,,,
9/5/2014,59.401619,183.816574,0.94%,0.45%,,,,,,,
9/8/2014,59.089462,183.341324,-0.53%,-0.26%,,,,,,,
9/9/2014,58.357849,182.180527,-1.24%,-0.63%,,,,,,,
9/10/2014,58.782181,182.866043,0.73%,0.38%,,,,,,,
9/11/2014,58.87973,183.076279,0.17%,0.11%,,,,,,,
9/12/2014,58.211525,182.006836,-1.13%,-0.58%,,,,,,,
9/15/2014,58.104221,181.869736,-0.18%,-0.08%,,,,,,,
9/16/2014,59.001671,183.240753,1.54%,0.75%,,,,,,,
9/17/2014,59.13335,183.487579,0.22%,0.13%,,,,,,,
9/18/2014,59.762531,184.465546,1.06%,0.53%,,,,,,,
9/19/2014,59.650356,184.299469,-0.19%,-0.09%,,,,,,,
9/22/2014,58.748043,182.876175,-1.51%,-0.77%,,,,,,,
9/23/2014,58.084717,181.829315,-1.13%,-0.57%,,,,,,,
9/24/2014,59.019386,183.25264,1.61%,0.78%,,,,,,,
9/25/2014,57.071602,180.295761,-3.30%,-1.61%,,,,,,,
9/26/2014,58.013763,181.728317,1.65%,0.79%,,,,,,,
9/29/2014,57.784328,181.397705,-0.40%,-0.18%,,,,,,,
9/30/2014,57.452377,180.920258,-0.57%,-0.26%,,,,,,,
10/1/2014,55.939049,178.468414,-2.63%,-1.36%,,,,,,,
10/2/2014,55.934174,178.495972,-0.01%,0.02%,,,,,,,
10/3/2014,57.15947,180.46106,2.19%,1.10%,,,,,,,
10/6/2014,57.013016,180.249847,-0.26%,-0.12%,,,,,,,
10/7/2014,55.284908,177.467468,-3.03%,-1.54%,,,,,,,
10/8/2014,57.18877,180.571274,3.44%,1.75%,,,,,,,
10/9/2014,54.899258,176.98999,-4.00%,-1.98%,,,,,,,
10/10/2014,53.673954,174.969757,-2.23%,-1.14%,,,,,,,
10/13/2014,51.887276,172.09552,-3.33%,-1.64%,,,,,,,
10/14/2014,52.116703,172.361786,0.44%,0.15%,,,,,,,
10/15/2014,51.301472,171.195572,-1.56%,-0.68%,,,,,,,
10/16/2014,51.218479,171.048706,-0.16%,-0.09%,,,,,,,
10/17/2014,52.468197,173.068893,2.44%,1.18%,,,,,,,
10/20/2014,53.488457,174.749344,1.94%,0.97%,,,,,,,
10/21/2014,55.602226,178.211273,3.95%,1.98%,,,,,,,
10/22/2014,54.830914,176.944031,-1.39%,-0.71%,,,,,,,
10/23/2014,56.070862,179.001007,2.26%,1.16%,,,,,,,
10/24/2014,56.886101,180.378433,1.45%,0.77%,,,,,,,
10/27/2014,56.383286,180.130493,-0.88%,-0.14%,,,,,,,
10/28/2014,58.057701,182.196655,2.97%,1.15%,,,,,,,
10/29/2014,57.916126,181.921143,-0.24%,-0.15%,,,,,,,
10/30/2014,58.653263,183.087341,1.27%,0.64%,,,,,,,
10/31/2014,59.966423,185.181076,2.24%,1.14%,,,,,,,
11/3/2014,60.029888,185.282074,0.11%,0.05%,,,,,,,
11/4/2014,59.644245,184.639297,-0.64%,-0.35%,,,,,,,
11/5/2014,60.396019,185.805511,1.26%,0.63%,,,,,,,
11/6/2014,60.88419,186.549286,0.81%,0.40%,,,,,,,
11/7/2014,60.976944,186.72377,0.15%,0.09%,,,,,,,
11/10/2014,61.343063,187.311462,0.60%,0.31%,,,,,,,
11/11/2014,61.46022,187.495117,0.19%,0.10%,,,,,,,
11/12/2014,61.352825,187.293091,-0.17%,-0.11%,,,,,,,
11/13/2014,61.445572,187.504318,0.15%,0.11%,,,,,,,
11/14/2014,61.499283,187.550232,0.09%,0.02%,,,,,,,
11/17/2014,61.577385,187.669601,0.13%,0.06%,,,,,,,
11/18/2014,62.280334,188.753174,1.14%,0.58%,,,,,,,
11/19/2014,62.060665,188.45015,-0.35%,-0.16%,,,,,,,
11/20/2014,62.29987,188.780716,0.39%,0.18%,,,,,,,
11/21/2014,62.924725,189.790817,1.00%,0.54%,,,,,,,
11/24/2014,63.329906,190.32341,0.64%,0.28%,,,,,,,
11/25/2014,63.266445,190.185699,-0.10%,-0.07%,,,,,,,
11/26/2014,63.549587,190.672379,0.45%,0.26%,,,,,,,
11/28/2014,63.285961,190.268356,-0.41%,-0.21%,,,,,,,
12/1/2014,62.397503,188.945999,-1.40%,-0.69%,,,,,,,
12/2/2014,63.154156,190.167328,1.21%,0.65%,,,,,,,
12/3/2014,63.676514,190.901978,0.83%,0.39%,,,,,,,
12/4/2014,63.500778,190.690765,-0.28%,-0.11%,,,,,,,
12/5/2014,63.749722,191.002975,0.39%,0.16%,,,,,,,
12/8/2014,62.885674,189.726563,-1.36%,-0.67%,,,,,,,
12/9/2014,62.773388,189.597977,-0.18%,-0.07%,,,,,,,
12/10/2014,60.781673,186.558502,-3.17%,-1.60%,,,,,,,
12/11/2014,61.333294,187.504318,0.91%,0.51%,,,,,,,
12/12/2014,59.405037,184.473953,-3.14%,-1.62%,,,,,,,
12/15/2014,58.521458,183.206741,-1.49%,-0.69%,,,,,,,
12/16/2014,57.598816,181.737488,-1.58%,-0.80%,,,,,,,
12/17/2014,59.927383,185.30043,4.04%,1.96%,,,,,,,
12/18/2014,62.871021,189.882645,4.91%,2.47%,,,,,,,
12/19/2014,63.383583,190.690521,0.82%,0.43%,,,,,,,
12/22/2014,64.063423,191.567703,1.07%,0.46%,,,,,,,
12/23/2014,64.274109,191.826248,0.33%,0.13%,,,,,,,
12/24/2014,64.269218,191.844696,-0.01%,0.01%,,,,,,,
12/26/2014,64.70533,192.463348,0.68%,0.32%,,,,,,,
12/29/2014,64.822906,192.721863,0.18%,0.13%,,,,,,,
12/30/2014,64.16143,191.687714,-1.02%,-0.54%,,,,,,,
12/31/2014,62.8727,189.785645,-2.01%,-0.99%,,,,,,,
1/2/2015,62.789394,189.684052,-0.13%,-0.05%,,,,,,,
1/5/2015,60.501072,186.258423,-3.64%,-1.81%,,,,,,,
1/6/2015,59.413261,184.504105,-1.80%,-0.94%,,,,,,,
1/7/2015,60.893074,186.803207,2.49%,1.25%,,,,,,,
1/8/2015,63.034401,190.118027,3.52%,1.77%,,,,,,,
1/9/2015,61.946587,188.594528,-1.73%,-0.80%,,,,,,,
1/12/2015,60.991077,187.117142,-1.54%,-0.78%,,,,,,,
1/13/2015,60.677475,186.590866,-0.51%,-0.28%,,,,,,,
1/14/2015,59.922863,185.464355,-1.24%,-0.60%,,,,,,,
1/15/2015,58.835052,183.765396,-1.82%,-0.92%,,,,,,,
1/16/2015,60.339367,186.175339,2.56%,1.31%,,,,,,,
1/20/2015,60.618675,186.572357,0.46%,0.21%,,,,,,,
1/21/2015,61.216476,187.514191,0.99%,0.50%,,,,,,,
1/22/2015,63.039291,190.302704,2.98%,1.49%,,,,,,,
1/23/2015,62.328793,189.259323,-1.13%,-0.55%,,,,,,,
1/26/2015,62.632603,189.702515,0.49%,0.23%,,,,,,,
1/27/2015,60.986176,187.200287,-2.63%,-1.32%,,,,,,,
1/28/2015,59.398556,184.799545,-2.60%,-1.28%,,,,,,,
1/29/2015,60.535374,186.507751,1.91%,0.92%,,,,,,,
1/30/2015,59.006546,184.162384,-2.53%,-1.26%,,,,,,,
2/2/2015,60.407974,186.443115,2.38%,1.24%,,,,,,,
2/3/2015,62.167088,189.139313,2.91%,1.45%,,,,,,,
2/4/2015,61.696686,188.419083,-0.76%,-0.38%,,,,,,,
2/5/2015,63.000111,190.321167,2.11%,1.01%,,,,,,,
2/6/2015,62.603195,189.794861,-0.63%,-0.28%,,,,,,,
2/9/2015,62.034786,188.945343,-0.91%,-0.45%,,,,,,,
2/10/2015,63.328403,190.958282,2.09%,1.07%,,,,,,,
2/11/2015,63.431297,191.069092,0.16%,0.06%,,,,,,,
2/12/2015,64.636734,192.906555,1.90%,0.96%,,,,,,,
2/13/2015,65.165932,193.700638,0.82%,0.41%,,,,,,,
2/17/2015,65.41584,194.00531,0.38%,0.16%,,,,,,,
2/18/2015,65.401131,194.023819,-0.02%,0.01%,,,,,,,
2/19/2015,65.327629,193.885315,-0.11%,-0.07%,,,,,,,
2/20/2015,66.077332,195.048721,1.15%,0.60%,,,,,,,
2/23/2015,66.057747,195.021072,-0.03%,-0.01%,,,,,,,
2/24/2015,66.444855,195.575027,0.59%,0.28%,,,,,,,
2/25/2015,66.288048,195.408829,-0.24%,-0.08%,,,,,,,
2/26/2015,66.145943,195.177979,-0.21%,-0.12%,,,,,,,
2/27/2015,65.734329,194.513199,-0.62%,-0.34%,,,,,,,
3/2/2015,66.528145,195.741257,1.21%,0.63%,,,,,,,
3/3/2015,65.96463,194.937943,-0.85%,-0.41%,,,,,,,
3/4/2015,65.43544,194.11618,-0.80%,-0.42%,,,,,,,
3/5/2015,65.55304,194.328537,0.18%,0.11%,,,,,,,
3/6/2015,63.720428,191.595413,-2.80%,-1.41%,,,,,,,
3/9/2015,64.244713,192.38945,0.82%,0.41%,,,,,,,
3/10/2015,62.14259,189.268539,-3.27%,-1.62%,,,,,,,
3/11/2015,61.873085,188.825348,-0.43%,-0.23%,,,,,,,
3/12/2015,63.421509,191.226059,2.50%,1.27%,,,,,,,
3/13/2015,62.676701,190.053421,-1.17%,-0.61%,,,,,,,
3/16/2015,64.332909,192.592621,2.64%,1.34%,,,,,,,
3/17/2015,63.916416,192.020157,-0.65%,-0.30%,,,,,,,
3/18/2015,65.440338,194.328537,2.38%,1.20%,,,,,,,
3/19/2015,64.832718,193.442123,-0.93%,-0.46%,,,,,,,
3/20/2015,65.979347,195.149399,1.77%,0.88%,,,,,,,
3/23/2015,65.768646,194.769135,-0.32%,-0.19%,,,,,,,
3/24/2015,64.969917,193.674713,-1.21%,-0.56%,,,,,,,
3/25/2015,63.112492,190.83667,-2.86%,-1.47%,,,,,,,
3/26/2015,62.822853,190.382202,-0.46%,-0.24%,,,,,,,
3/27/2015,63.073219,190.818115,0.40%,0.23%,,,,,,,
3/30/2015,64.624535,193.146057,2.46%,1.22%,,,,,,,
3/31/2015,63.475773,191.458054,-1.78%,-0.87%,,,,,,,
4/1/2015,63.058495,190.780991,-0.66%,-0.35%,,,,,,,
4/2/2015,63.431602,191.467346,0.59%,0.36%,,,,,,,
4/6/2015,64.315239,192.756531,1.39%,0.67%,,,,,,,
4/7/2015,64.01088,192.246399,-0.47%,-0.26%,,,,,,,
4/8/2015,64.398705,192.89563,0.61%,0.34%,,,,,,,
4/9/2015,64.982895,193.748932,0.91%,0.44%,,,,,,,
4/10/2015,65.655457,194.806244,1.03%,0.55%,,,,,,,
4/13/2015,65.090889,193.92514,-0.86%,-0.45%,,,,,,,
4/14/2015,65.321617,194.296143,0.35%,0.19%,,,,,,,
4/15/2015,65.900917,195.167969,0.89%,0.45%,,,,,,,
4/16/2015,65.856712,195.112289,-0.07%,-0.03%,,,,,,,
4/17/2015,64.344696,192.867813,-2.30%,-1.15%,,,,,,,
4/20/2015,65.522903,194.630005,1.83%,0.91%,,,,,,,
4/21/2015,65.360909,194.398132,-0.25%,-0.12%,,,,,,,
4/22/2015,65.994186,195.35347,0.97%,0.49%,,,,,,,
4/23/2015,66.323112,195.845032,0.50%,0.25%,,,,,,,
4/24/2015,66.622566,196.299484,0.45%,0.23%,,,,,,,
4/27/2015,66.062912,195.483307,-0.84%,-0.42%,,,,,,,
4/28/2015,66.490028,196.104706,0.65%,0.32%,,,,,,,
4/29/2015,65.925446,195.297806,-0.85%,-0.41%,,,,,,,
4/30/2015,64.644157,193.340836,-1.94%,-1.00%,,,,,,,
5/1/2015,66.004013,195.43692,2.10%,1.08%,,,,,,,
5/4/2015,66.42617,195.993423,0.64%,0.28%,,,,,,,
5/5/2015,64.879799,193.748932,-2.33%,-1.15%,,,,,,,
5/6/2015,64.325073,192.951294,-0.86%,-0.41%,,,,,,,
5/7/2015,64.830711,193.721054,0.79%,0.40%,,,,,,,
5/8/2015,66.558762,196.271622,2.67%,1.32%,,,,,,,
5/11/2015,65.891098,195.3349,-1.00%,-0.48%,,,,,,,
5/12/2015,65.498352,194.750595,-0.60%,-0.30%,,,,,,,
5/13/2015,65.537643,194.787689,0.06%,0.02%,,,,,,,
5/14/2015,66.88765,196.818832,2.06%,1.04%,,,,,,,
5/15/2015,67.034943,197.032166,0.22%,0.11%,,,,,,,
5/18/2015,67.432571,197.644302,0.59%,0.31%,,,,,,,
5/19/2015,67.378586,197.579391,-0.08%,-0.03%,,,,,,,
5/20/2015,67.285309,197.440262,-0.14%,-0.07%,,,,,,,
5/21/2015,67.69767,198.015305,0.61%,0.29%,,,,,,,
5/22/2015,67.383476,197.542282,-0.46%,-0.24%,,,,,,,
5/26/2015,65.949989,195.418396,-2.13%,-1.08%,,,,,,,
5/27/2015,67.118401,197.273315,1.77%,0.95%,,,,,,,
5/28/2015,67.00058,197.050705,-0.18%,-0.11%,,,,,,,
5/29/2015,66.136543,195.826462,-1.29%,-0.62%,,,,,,,
6/1/2015,66.411469,196.225296,0.42%,0.20%,,,,,,,
6/2/2015,66.313278,196.030502,-0.15%,-0.10%,,,,,,,
6/3/2015,66.686386,196.549927,0.56%,0.26%,,,,,,,
6/4/2015,65.616188,194.889725,-1.60%,-0.84%,,,,,,,
6/5/2015,65.321617,194.555832,-0.45%,-0.17%,,,,,,,
6/8/2015,64.477234,193.303741,-1.29%,-0.64%,,,,,,,
6/9/2015,64.477234,193.331573,0.00%,0.01%,,,,,,,
6/10/2015,66.008911,195.659515,2.38%,1.20%,,,,,,,
6/11/2015,66.421288,196.299484,0.62%,0.33%,,,,,,,
6/12/2015,65.429642,194.704224,-1.49%,-0.81%,,,,,,,
6/15/2015,64.811066,193.934418,-0.95%,-0.40%,,,,,,,
6/16/2015,65.527794,195.001022,1.11%,0.55%,,,,,,,
6/17/2015,65.74382,195.316299,0.33%,0.16%,,,,,,,
6/18/2015,67.049667,197.282562,1.99%,1.01%,,,,,,,
6/19/2015,66.244553,196.471832,-1.20%,-0.41%,,,,,,,
6/22/2015,67.196945,197.478378,1.44%,0.51%,,,,,,,
6/23/2015,67.275505,197.627457,0.12%,0.08%,,,,,,,
6/24/2015,66.300537,196.192215,-1.45%,-0.73%,,,,,,,
6/25/2015,65.877853,195.558472,-0.64%,-0.32%,,,,,,,
6/26/2015,65.946671,195.623718,0.10%,0.03%,,,,,,,
6/29/2015,63.125584,191.495026,-4.28%,-2.11%,,,,,,,
6/30/2015,63.351662,191.886459,0.36%,0.20%,,,,,,,
7/1/2015,64.413254,193.452179,1.68%,0.82%,,,,,,,
7/2/2015,64.275635,193.219238,-0.21%,-0.12%,,,,,,,
7/6/2015,63.892292,192.613419,-0.60%,-0.31%,,,,,,,
7/7/2015,64.619667,193.862274,1.14%,0.65%,,,,,,,
7/8/2015,62.555466,190.618958,-3.19%,-1.67%,,,,,,,
7/9/2015,62.683247,190.870605,0.20%,0.13%,,,,,,,
7/10/2015,64.33461,193.368332,2.63%,1.31%,,,,,,,
7/13/2015,65.759903,195.49321,2.22%,1.10%,,,,,,,
7/14/2015,66.330025,196.387939,0.87%,0.46%,,,,,,,
7/15/2015,66.271034,196.304092,-0.09%,-0.04%,,,,,,,
7/16/2015,67.322807,197.832535,1.59%,0.78%,,,,,,,
7/17/2015,67.41127,198.018936,0.13%,0.09%,,,,,,,
7/20/2015,67.489906,198.158722,0.12%,0.07%,,,,,,,
7/21/2015,66.929619,197.357208,-0.83%,-0.40%,,,,,,,
7/22/2015,66.644569,196.919159,-0.43%,-0.22%,,,,,,,
7/23/2015,65.966316,195.847366,-1.02%,-0.54%,,,,,,,
7/24/2015,64.560692,193.797012,-2.13%,-1.05%,,,,,,,
7/27/2015,63.803825,192.678665,-1.17%,-0.58%,,,,,,,
7/28/2015,65.347061,195.073837,2.42%,1.24%,,,,,,,
7/29/2015,66.241547,196.43457,1.37%,0.70%,,,,,,,
7/30/2015,66.300537,196.481171,0.09%,0.02%,,,,,,,
7/31/2015,66.103935,196.136307,-0.30%,-0.18%,,,,,,,
8/3/2015,65.632111,195.465286,-0.71%,-0.34%,,,,,,,
8/4/2015,65.356888,195.083145,-0.42%,-0.20%,,,,,,,
8/5/2015,65.858208,195.810104,0.77%,0.37%,,,,,,,
8/6/2015,64.816269,194.179138,-1.58%,-0.83%,,,,,,,
8/7/2015,64.521385,193.778381,-0.45%,-0.21%,,,,,,,
8/10/2015,66.113777,196.304092,2.47%,1.30%,,,,,,,
8/11/2015,64.894913,194.468033,-1.84%,-0.94%,,,,,,,
8/12/2015,65.032524,194.710342,0.21%,0.12%,,,,,,,
8/13/2015,64.934227,194.505325,-0.15%,-0.11%,,,,,,,
8/14/2015,65.347061,195.120453,0.64%,0.32%,,,,,,,
8/17/2015,66.103935,196.238831,1.16%,0.57%,,,,,,,
8/18/2015,65.70092,195.651688,-0.61%,-0.30%,,,,,,,
8/19/2015,64.668816,194.113907,-1.57%,-0.79%,,,,,,,
8/20/2015,62.014828,190.134308,-4.10%,-2.05%,,,,,,,
8/21/2015,58.112488,184.188263,-6.29%,-3.13%,,,,,,,
8/24/2015,53.335312,176.657837,-8.22%,-4.09%,,,,,,,
8/25/2015,52.027977,174.495621,-2.45%,-1.22%,,,,,,,
8/26/2015,56.136745,181.438873,7.90%,3.98%,,,,,,,
8/27/2015,58.889019,185.614197,4.90%,2.30%,,,,,,,
8/28/2015,58.771076,185.688721,-0.20%,0.04%,,,,,,,
8/31/2015,57.85693,184.104355,-1.56%,-0.85%,,,,,,,
9/1/2015,54.347763,178.726837,-6.07%,-2.92%,,,,,,,
9/2/2015,56.45129,182.119263,3.87%,1.90%,,,,,,,
9/3/2015,56.539757,182.342911,0.16%,0.12%,,,,,,,
9/4/2015,54.829407,179.491058,-3.03%,-1.56%,,,,,,,
9/8/2015,57.63084,184.029846,5.11%,2.53%,,,,,,,
9/9/2015,56.028622,181.513458,-2.78%,-1.37%,,,,,,,
9/10/2015,56.62822,182.529327,1.07%,0.56%,,,,,,,
9/11/2015,57.119705,183.35881,0.87%,0.45%,,,,,,,
9/14/2015,56.697037,182.650467,-0.74%,-0.39%,,,,,,,
9/15/2015,58.132153,184.952469,2.53%,1.26%,,,,,,,
9/16/2015,59.174091,186.527542,1.79%,0.85%,,,,,,,
9/17/2015,58.8792,186.117477,-0.50%,-0.22%,,,,,,,
9/18/2015,56.972256,183.019775,-3.24%,-1.66%,,,,,,,
9/21/2015,57.512886,184.03154,0.95%,0.55%,,,,,,,
9/22/2015,56.06794,181.651978,-2.51%,-1.29%,,,,,,,
9/23/2015,55.900837,181.370926,-0.30%,-0.15%,,,,,,,
9/24/2015,55.42902,180.743256,-0.84%,-0.35%,,,,,,,
9/25/2015,55.42902,180.687057,0.00%,-0.03%,,,,,,,
9/28/2015,52.627586,176.040375,-5.05%,-2.57%,,,,,,,
9/29/2015,52.696388,176.1996,0.13%,0.09%,,,,,,,
9/30/2015,54.701626,179.487885,3.81%,1.87%,,,,,,,
10/1/2015,54.967018,179.99382,0.49%,0.28%,,,,,,,
10/2/2015,56.598732,182.682526,2.97%,1.49%,,,,,,,
10/5/2015,58.594139,185.933319,3.53%,1.78%,,,,,,,
10/6/2015,58.191128,185.296234,-0.69%,-0.34%,,,,,,,
10/7/2015,59.144592,186.81395,1.64%,0.82%,,,,,,,
10/8/2015,60.216019,188.500275,1.81%,0.90%,,,,,,,
10/9/2015,60.274998,188.612671,0.10%,0.06%,,,,,,,
10/12/2015,60.383133,188.79068,0.18%,0.09%,,,,,,,
10/13/2015,59.645905,187.600876,-1.22%,-0.63%,,,,,,,
10/14/2015,59.016815,186.701492,-1.05%,-0.48%,,,,,,,
10/15/2015,60.864773,189.568207,3.13%,1.54%,,,,,,,
10/16/2015,61.356247,190.430115,0.81%,0.45%,,,,,,,
10/19/2015,61.425053,190.523788,0.11%,0.05%,,,,,,,
10/20/2015,61.287445,190.280212,-0.22%,-0.13%,,,,,,,
10/21/2015,60.57972,189.099808,-1.15%,-0.62%,,,,,,,
10/22/2015,62.545639,192.247574,3.25%,1.66%,,,,,,,
10/23/2015,63.990582,194.411652,2.31%,1.13%,,,,,,,
10/26/2015,63.676037,193.915146,-0.49%,-0.26%,,,,,,,
10/27/2015,63.390976,193.521667,-0.45%,-0.20%,,,,,,,
10/28/2015,64.835915,195.741974,2.28%,1.15%,,,,,,,
10/29/2015,64.786789,195.695099,-0.08%,-0.02%,,,,,,,
10/30/2015,64.187164,194.795761,-0.93%,-0.46%,,,,,,,
11/2/2015,65.681282,197.100357,2.33%,1.18%,,,,,,,
11/3/2015,66.074463,197.671844,0.60%,0.29%,,,,,,,
11/4/2015,65.70092,197.091003,-0.57%,-0.29%,,,,,,,
11/5/2015,65.553505,196.875519,-0.22%,-0.11%,,,,,,,
11/6/2015,65.504333,196.772461,-0.08%,-0.05%,,,,,,,
11/9/2015,64.285469,194.936295,-1.86%,-0.93%,,,,,,,
11/10/2015,64.501724,195.385956,0.34%,0.23%,,,,,,,
11/11/2015,64.049561,194.617783,-0.70%,-0.39%,,,,,,,
11/12/2015,62.270412,191.900955,-2.78%,-1.40%,,,,,,,
11/13/2015,60.854942,189.746262,-2.27%,-1.12%,,,,,,,
11/16/2015,62.693077,192.631683,3.02%,1.52%,,,,,,,
11/17/2015,62.555466,192.49115,-0.22%,-0.07%,,,,,,,
11/18/2015,64.600021,195.545242,3.27%,1.59%,,,,,,,
11/19/2015,64.482056,195.376602,-0.18%,-0.09%,,,,,,,
11/20/2015,64.953873,196.088608,0.73%,0.36%,,,,,,,
11/23/2015,64.816269,195.863754,-0.21%,-0.11%,,,,,,,
11/24/2015,64.963715,196.126068,0.23%,0.13%,,,,,,,
11/25/2015,64.973541,196.097946,0.02%,-0.01%,,,,,,,
11/27/2015,65.081665,196.322784,0.17%,0.11%,,,,,,,
11/30/2015,64.570526,195.507767,-0.79%,-0.42%,,,,,,,
12/1/2015,65.789398,197.37204,1.89%,0.95%,,,,,,,
12/2/2015,64.432922,195.357834,-2.06%,-1.02%,,,,,,,
12/3/2015,62.594788,192.622314,-2.85%,-1.40%,,,,,,,
12/4/2015,65.042343,196.379028,3.91%,1.95%,,,,,,,
12/7/2015,64.246147,195.189224,-1.22%,-0.61%,,,,,,,
12/8/2015,63.400814,193.87767,-1.32%,-0.67%,,,,,,,
12/9/2015,62.39819,192.369354,-1.58%,-0.78%,,,,,,,
12/10/2015,62.722561,192.86586,0.52%,0.26%,,,,,,,
12/11/2015,60.225849,189.127914,-3.98%,-1.94%,,,,,,,
12/14/2015,60.904102,190.083466,1.13%,0.51%,,,,,,,
12/15/2015,62.201591,192.078934,2.13%,1.05%,,,,,,,
12/16/2015,63.970924,194.88945,2.84%,1.46%,,,,,,,
12/17/2015,62.103298,191.919662,-2.92%,-1.52%,,,,,,,
12/18/2015,59.754036,188.500244,-3.78%,-1.78%,,,,,,,
12/21/2015,60.766476,190.055161,1.69%,0.82%,,,,,,,
12/22/2015,61.874367,191.779755,1.82%,0.91%,,,,,,,
12/23/2015,63.383015,194.154648,2.44%,1.24%,,,,,,,
12/24/2015,63.12664,193.834213,-0.40%,-0.17%,,,,,,,
12/28/2015,62.92944,193.391281,-0.31%,-0.23%,,,,,,,
12/29/2015,64.231018,195.4552,2.07%,1.07%,,,,,,,
12/30/2015,63.373158,194.069839,-1.34%,-0.71%,,,,,,,
12/31/2015,62.120872,192.128464,-1.98%,-1.00%,,,,,,,
1/4/2016,60.336136,189.442627,-2.87%,-1.40%,,,,,,,
1/5/2016,60.602364,189.763031,0.44%,0.17%,,,,,,,
1/6/2016,58.975399,187.369339,-2.68%,-1.26%,,,,,,,
1/7/2016,56.165165,182.874039,-4.77%,-2.40%,,,,,,,
1/8/2016,54.9622,180.866699,-2.14%,-1.10%,,,,,,,
1/11/2016,54.991764,181.045776,0.05%,0.10%,,,,,,,
1/12/2016,55.849625,182.5065,1.56%,0.81%,,,,,,,
1/13/2016,53.108421,177.954697,-4.91%,-2.49%,,,,,,,
1/14/2016,54.843857,180.876144,3.27%,1.64%,,,,,,,
1/15/2016,52.467487,176.993408,-4.33%,-2.15%,,,,,,,
1/19/2016,52.595684,177.229004,0.24%,0.13%,,,,,,,
1/20/2016,51.35326,174.957825,-2.36%,-1.28%,,,,,,,
1/21/2016,51.885727,175.937912,1.04%,0.56%,,,,,,,
1/22/2016,53.986,179.547348,4.05%,2.05%,,,,,,,
1/25/2016,52.398464,176.833206,-2.94%,-1.51%,,,,,,,
